sen_measurement2,sen_measurement3,sen_measurement4,sen_measurement8,sen_measurement9,sen_measurement11,sen_measurement13,sen_measurement17,RUL
641.72,1582.26,1387.61,2387.49,9033.81,47.31,2387.47,391,210
641.36,1576.96,1390.67,2387.76,9032.54,47.11,2387.74,392,209
641.74,1576.2,1392.03,2387.5,9033.72,47.23,2387.47,391,208
642.22,1582.24,1395.11,2387.51,9036.61,47.25,2387.55,391,207
641.67,1583.07,1390.94,2387.39,9036.66,47.19,2387.4,391,206
642.01,1578.16,1393.19,2387.63,9034.93,47.16,2387.61,392,205
642.31,1576.06,1402.85,2387.39,9036.94,47.3,2387.35,389,204
641.53,1576.3,1396.34,2387.77,9042.28,47.16,2387.83,390,203
642.38,1577.69,1394.81,2387.55,9035.27,47.15,2387.45,391,202
642.23,1583.26,1402.2,2387.03,9040.44,47.15,2387.09,392,201
642.06,1587.42,1398.54,2387.59,9036.37,47.08,2387.58,390,200
641.52,1576.22,1395.76,2387.5,9043.91,47.05,2387.46,390,199
641.6,1583.49,1391.07,2387.95,9038.99,46.88,2387.91,390,198
642.1,1571.12,1403.33,2387.54,9037.57,47.28,2387.49,389,197
642.49,1576.6,1393.81,2387.53,9039.06,47.35,2387.57,389,196
641.9,1577.53,1392.92,2387.93,9039.27,46.9,2387.89,390,195
642.39,1575.32,1398.95,2387.48,9039.35,47.34,2387.48,390,194
641.29,1577.66,1395.02,2387.54,9037.4,47.15,2387.56,389,193
641.9,1574.66,1404.02,2387.86,9028.47,47.05,2387.85,391,192
641.75,1574.79,1388.51,2387.92,9048.7,47.02,2387.91,389,191
642.29,1571.72,1407.5,2387.44,9043.67,47.17,2387.45,389,190
642.14,1576.19,1395.52,2387.47,9038.61,47.2,2387.4,390,189
641.47,1579.58,1391.99,2387.87,9046.86,47.06,2387.9,389,188
642.51,1580.96,1411.16,2387.29,9036.96,47.38,2387.29,390,187
641.96,1581.7,1395.14,2387.9,9039.63,46.98,2387.97,391,186
641.64,1590.13,1392.53,2387.92,9045.66,46.94,2387.9,390,185
642.06,1580.22,1392.21,2387.46,9034.13,47.0,2387.47,390,184
641.77,1586.33,1396.03,2387.94,9044.65,47.07,2387.93,389,183
642.21,1577.89,1399.34,2387.5,9036.39,47.09,2387.61,389,182
642.14,1587.04,1403.41,2387.19,9040.78,47.33,2387.2,391,181
642.09,1577.5,1403.35,2387.53,9034.8,47.25,2387.53,390,180
642.17,1583.72,1396.93,2387.27,9031.58,47.32,2387.24,390,179
642.89,1579.38,1396.36,2387.31,9034.46,47.31,2387.34,391,178
641.58,1573.95,1389.79,2387.91,9045.51,47.03,2387.86,390,177
642.2,1581.08,1385.45,2387.91,9047.32,46.94,2387.9,389,176
641.63,1587.19,1394.38,2387.93,9048.61,47.05,2387.95,391,175
642.13,1577.92,1399.02,2387.4,9034.41,47.17,2387.41,390,174
642.03,1583.22,1397.72,2387.87,9046.86,46.85,2387.94,389,173
641.89,1582.08,1400.69,2387.4,9032.01,47.09,2387.41,389,172
641.93,1581.04,1388.59,2387.88,9045.53,46.98,2387.87,391,171
641.71,1580.58,1394.55,2387.97,9039.33,47.33,2387.94,392,170
641.7,1589.62,1393.71,2387.15,9031.77,47.15,2387.22,391,169
641.76,1580.56,1396.65,2387.92,9048.65,46.93,2388.0,392,168
642.28,1580.82,1392.1,2387.96,9045.92,46.88,2387.89,390,167
642.38,1581.09,1400.78,2387.22,9038.6,47.29,2387.19,390,166
642.39,1574.5,1396.23,2387.88,9042.08,47.11,2387.94,389,165
642.53,1591.39,1406.57,2387.41,9034.91,47.34,2387.45,389,164
642.17,1585.44,1394.05,2387.92,9038.53,46.96,2387.92,390,163
641.62,1587.26,1398.89,2387.94,9046.46,47.19,2387.91,390,162
641.88,1582.44,1394.91,2387.93,9046.85,47.04,2387.89,390,161
641.82,1584.26,1396.69,2387.93,9045.79,47.04,2387.91,390,160
642.32,1577.52,1390.11,2387.93,9047.9,47.16,2387.88,391,159
641.81,1581.53,1383.82,2387.89,9049.07,47.05,2387.94,390,158
641.19,1575.91,1395.5,2387.88,9046.38,47.14,2387.91,391,157
642.3,1581.22,1395.96,2387.89,9047.15,47.05,2387.97,389,156
641.79,1577.21,1395.07,2387.95,9050.97,47.13,2387.89,391,155
641.69,1571.12,1392.28,2387.86,9047.72,46.96,2387.95,391,154
641.78,1581.29,1388.81,2387.96,9049.43,47.0,2387.94,391,153
641.75,1588.97,1395.16,2387.94,9052.44,47.26,2387.94,389,152
642.28,1581.51,1395.42,2387.92,9049.51,46.88,2387.98,390,151
642.22,1585.79,1395.6,2387.92,9048.41,47.14,2387.89,392,150
641.2,1579.33,1394.43,2387.91,9047.1,47.1,2387.92,392,149
641.31,1584.34,1391.24,2387.92,9050.38,47.04,2387.92,391,148
641.96,1580.65,1391.51,2387.91,9048.77,47.08,2387.94,393,147
641.33,1567.75,1393.42,2387.92,9049.94,47.03,2387.88,390,146
642.02,1571.48,1389.11,2387.92,9046.65,47.1,2387.98,391,145
641.83,1573.77,1386.25,2387.98,9042.67,47.14,2387.93,390,144
641.47,1582.94,1394.48,2387.88,9050.65,47.03,2387.95,391,143
642.19,1574.75,1383.38,2387.91,9046.11,47.12,2387.91,390,142
642.0,1581.14,1389.66,2387.94,9044.57,46.99,2387.92,390,141
641.93,1580.19,1395.2,2387.92,9046.29,47.15,2387.96,391,140
641.73,1578.23,1394.59,2387.89,9042.41,47.01,2387.93,391,139
641.97,1583.51,1386.96,2387.9,9042.96,47.03,2387.91,390,138
642.08,1576.03,1396.55,2388.0,9045.17,47.11,2387.95,391,137
641.6,1578.23,1397.13,2387.91,9053.3,46.91,2387.92,391,136
641.88,1579.64,1396.45,2387.92,9051.72,47.04,2387.97,390,135
641.78,1582.14,1399.12,2388.0,9048.07,47.21,2387.96,392,134
641.47,1589.99,1393.93,2387.92,9042.92,47.18,2387.99,391,133
642.24,1584.35,1403.58,2387.95,9052.58,47.0,2387.95,389,132
641.68,1581.09,1394.69,2387.94,9047.72,47.12,2387.96,391,131
641.96,1578.17,1396.17,2387.95,9052.12,47.01,2387.95,391,130
642.09,1586.66,1401.63,2387.94,9053.16,47.16,2387.93,391,129
641.76,1582.3,1395.31,2387.92,9051.71,46.99,2387.94,391,128
641.62,1589.68,1394.83,2387.9,9046.9,47.08,2387.94,391,127
641.99,1577.28,1398.08,2387.94,9047.93,47.2,2387.96,392,126
641.97,1583.56,1395.43,2387.91,9052.6,46.9,2387.97,391,125
641.64,1581.46,1389.15,2387.93,9056.35,47.05,2387.96,392,124
642.38,1574.21,1403.49,2388.0,9050.18,47.17,2387.92,393,123
642.27,1585.35,1394.05,2387.94,9049.51,46.91,2388.0,392,122
642.03,1585.45,1395.5,2387.98,9059.98,47.13,2387.94,391,121
642.07,1584.31,1396.63,2387.94,9047.6,47.0,2388.0,390,120
641.71,1578.76,1398.47,2387.95,9049.18,47.06,2387.95,391,119
641.75,1591.5,1393.08,2388.0,9051.09,47.04,2387.92,391,118
641.9,1584.36,1393.89,2387.94,9051.49,46.97,2388.0,391,117
641.57,1580.38,1385.38,2388.0,9046.74,47.07,2388.0,391,116
641.9,1579.12,1397.65,2387.97,9050.46,47.07,2387.98,392,115
642.07,1579.1,1392.72,2388.01,9053.48,47.26,2387.93,392,114
642.23,1574.31,1394.17,2387.93,9053.82,47.02,2387.93,392,113
641.64,1585.64,1398.89,2387.99,9054.6,47.11,2388.01,391,112
642.12,1581.26,1392.69,2388.0,9058.43,47.26,2387.96,392,111
641.77,1590.68,1388.81,2387.98,9052.18,47.22,2388.01,392,110
642.23,1586.57,1393.32,2387.95,9055.52,47.22,2387.97,392,109
641.91,1577.26,1392.59,2387.96,9052.64,46.95,2387.97,393,108
642.47,1584.56,1386.48,2388.01,9052.95,47.14,2388.0,392,107
641.29,1585.65,1399.8,2387.94,9048.27,47.05,2388.01,391,106
641.63,1581.85,1402.17,2387.96,9055.9,47.02,2387.99,392,105
642.0,1582.93,1395.74,2387.92,9059.47,47.19,2387.98,392,104
641.98,1585.16,1391.6,2388.06,9060.16,47.16,2387.98,392,103
642.04,1583.32,1398.63,2388.0,9057.48,47.26,2387.98,391,102
642.28,1585.2,1399.2,2387.98,9057.32,47.23,2387.99,392,101
642.25,1589.69,1392.49,2388.01,9056.38,47.05,2388.0,391,100
641.8,1577.36,1399.34,2387.98,9057.97,47.08,2387.98,391,99
642.25,1581.6,1391.65,2387.98,9059.4,46.93,2387.97,392,98
642.83,1587.08,1404.46,2388.02,9052.1,47.25,2388.01,392,97
642.27,1583.0,1402.11,2388.01,9049.75,47.26,2388.02,393,96
641.82,1587.34,1397.59,2387.95,9059.64,47.08,2388.03,390,95
642.15,1588.61,1396.39,2388.03,9056.81,47.19,2388.04,392,94
642.13,1581.11,1392.51,2388.04,9060.11,47.22,2388.0,393,93
642.7,1581.24,1398.82,2388.06,9061.7,47.17,2387.98,392,92
642.58,1584.03,1396.49,2388.02,9057.59,47.32,2388.02,390,91
642.65,1581.94,1406.57,2387.99,9055.2,47.31,2388.02,392,90
641.86,1586.06,1392.93,2388.01,9062.58,47.17,2388.08,391,89
642.57,1582.17,1402.79,2388.03,9055.58,47.01,2388.06,392,88
641.88,1582.94,1393.85,2387.98,9055.3,47.54,2388.02,391,87
642.25,1583.05,1391.65,2388.04,9062.53,47.19,2388.01,392,86
642.43,1583.19,1398.76,2388.05,9062.68,47.24,2388.04,392,85
642.3,1585.28,1405.5,2388.03,9054.43,47.31,2388.03,392,84
642.13,1594.12,1402.66,2388.0,9061.08,47.28,2388.01,391,83
642.36,1595.1,1397.74,2387.96,9060.66,47.17,2388.0,392,82
642.3,1588.28,1398.96,2388.0,9063.92,47.26,2388.06,390,81
641.93,1584.31,1402.33,2388.06,9061.18,47.35,2388.08,391,80
642.89,1590.34,1396.5,2388.1,9065.53,47.38,2388.05,390,79
642.38,1588.18,1402.03,2388.03,9062.73,47.46,2388.02,391,78
642.16,1578.5,1393.01,2388.07,9060.29,47.18,2388.04,391,77
641.83,1597.04,1398.8,2388.07,9065.63,47.34,2388.0,391,76
642.39,1585.51,1393.75,2388.05,9062.71,47.45,2388.04,392,75
641.95,1586.69,1405.15,2388.08,9061.6,47.03,2388.04,393,74
642.45,1580.68,1403.51,2388.0,9068.82,47.31,2388.03,392,73
642.57,1588.24,1405.56,2388.04,9063.77,47.36,2388.07,392,72
642.19,1600.0,1397.34,2388.08,9068.98,47.29,2388.04,392,71
641.97,1587.71,1400.94,2388.07,9065.3,47.52,2388.07,391,70
642.75,1581.29,1395.04,2388.07,9067.81,47.28,2388.06,391,69
642.14,1595.79,1401.0,2388.02,9073.16,47.45,2388.08,392,68
642.35,1582.02,1402.81,2388.07,9064.66,47.35,2388.08,392,67
642.71,1585.75,1400.29,2388.06,9061.18,47.52,2388.04,393,66
642.29,1586.28,1395.03,2388.14,9069.18,47.35,2388.1,392,65
642.35,1591.34,1399.12,2388.08,9069.56,47.45,2388.04,393,64
642.77,1588.47,1404.28,2388.08,9070.34,47.48,2388.09,394,63
642.39,1591.31,1405.13,2388.07,9068.43,47.41,2388.11,393,62
641.94,1593.18,1405.42,2388.07,9067.38,47.34,2388.06,393,61
642.64,1583.58,1401.58,2388.11,9069.89,47.32,2388.1,393,60
642.6,1586.01,1403.4,2388.11,9074.35,47.44,2388.2,392,59
642.56,1594.75,1401.63,2388.13,9072.04,47.43,2388.14,391,58
643.16,1593.45,1404.22,2388.08,9075.08,47.51,2388.17,393,57
642.4,1591.88,1400.15,2388.1,9071.78,47.38,2388.02,392,56
642.54,1588.81,1400.31,2388.14,9066.68,47.4,2388.1,395,55
642.07,1587.98,1406.98,2388.09,9071.52,47.6,2388.15,393,54
642.44,1589.68,1400.92,2388.09,9079.82,47.55,2388.06,393,53
642.84,1590.1,1405.81,2388.18,9073.12,47.46,2388.13,393,52
642.19,1587.07,1406.68,2388.13,9076.13,47.32,2388.19,392,51
642.68,1586.7,1408.35,2388.18,9080.88,47.51,2388.18,392,50
642.97,1594.45,1403.84,2388.12,9069.49,47.63,2388.13,393,49
642.38,1599.11,1402.78,2388.17,9075.05,47.37,2388.19,392,48
642.93,1585.91,1408.71,2388.19,9083.23,47.38,2388.17,393,47
642.89,1592.35,1403.03,2388.23,9078.71,47.48,2388.17,393,46
642.96,1599.3,1404.88,2388.17,9078.6,47.51,2388.19,395,45
642.11,1594.98,1403.05,2388.14,9088.75,47.5,2388.12,392,44
642.61,1593.4,1408.95,2388.21,9079.4,47.62,2388.17,392,43
642.43,1593.96,1410.73,2388.25,9085.32,47.48,2388.17,392,42
641.97,1593.58,1413.06,2388.21,9081.47,47.55,2388.23,393,41
642.58,1584.0,1404.54,2388.14,9078.53,47.75,2388.21,394,40
642.49,1594.86,1414.6,2388.22,9085.15,47.7,2388.23,393,39
642.81,1589.68,1410.3,2388.25,9084.53,47.7,2388.19,393,38
642.52,1591.8,1410.95,2388.2,9078.26,47.44,2388.24,395,37
642.97,1588.62,1401.67,2388.21,9084.8,47.37,2388.21,394,36
642.6,1593.85,1407.76,2388.25,9089.57,47.65,2388.22,393,35
642.88,1590.46,1417.1,2388.2,9086.82,47.44,2388.24,394,34
643.17,1599.94,1409.09,2388.23,9091.99,47.64,2388.26,393,33
642.56,1594.11,1414.55,2388.23,9086.0,47.49,2388.24,395,32
642.21,1593.49,1414.4,2388.33,9090.47,47.91,2388.27,394,31
642.67,1597.01,1414.73,2388.26,9087.92,47.58,2388.24,395,30
642.89,1596.19,1414.92,2388.29,9087.53,47.68,2388.23,394,29
642.87,1598.78,1412.52,2388.25,9096.76,47.65,2388.33,394,28
642.27,1601.97,1410.47,2388.25,9098.25,47.5,2388.21,394,27
643.4,1596.86,1409.19,2388.23,9097.71,47.87,2388.24,397,26
642.96,1594.82,1409.27,2388.34,9101.44,47.66,2388.32,394,25
642.67,1597.95,1416.48,2388.33,9099.48,47.88,2388.27,395,24
643.26,1590.88,1416.34,2388.29,9101.39,47.84,2388.31,395,23
643.34,1600.16,1410.79,2388.32,9099.19,47.79,2388.31,394,22
643.05,1597.94,1417.11,2388.36,9098.51,47.72,2388.41,396,21
642.52,1602.73,1408.34,2388.36,9109.41,47.84,2388.35,395,20
642.94,1596.2,1414.84,2388.3,9096.93,47.77,2388.37,395,19
643.53,1594.58,1419.2,2388.31,9110.62,47.87,2388.38,394,18
643.12,1596.39,1411.28,2388.37,9112.45,47.83,2388.38,393,17
642.87,1600.07,1420.69,2388.38,9097.22,47.72,2388.35,395,16
642.67,1604.35,1418.5,2388.34,9104.45,47.91,2388.42,396,15
643.59,1602.99,1416.17,2388.38,9101.77,47.79,2388.35,395,14
643.21,1598.09,1421.62,2388.47,9107.22,47.88,2388.43,394,13
642.9,1594.64,1424.4,2388.41,9108.44,47.95,2388.46,397,12
643.21,1598.42,1426.88,2388.45,9109.94,48.1,2388.39,395,11
642.91,1593.25,1414.27,2388.43,9121.1,48.05,2388.42,397,10
643.09,1601.57,1420.68,2388.41,9114.69,48.16,2388.44,397,9
643.5,1602.53,1417.86,2388.4,9110.59,48.03,2388.38,396,8
643.56,1600.47,1417.54,2388.46,9112.87,48.02,2388.39,395,7
643.15,1594.38,1422.26,2388.47,9116.22,48.13,2388.4,397,6
643.04,1605.26,1420.35,2388.45,9118.55,48.0,2388.48,397,5
643.28,1602.34,1427.71,2388.51,9124.21,48.15,2388.51,396,4
643.56,1600.51,1425.09,2388.46,9113.44,48.0,2388.46,397,3
643.53,1605.24,1431.21,2388.5,9128.41,48.26,2388.53,397,2
642.94,1606.03,1427.32,2388.41,9119.03,48.19,2388.52,396,1
643.59,1601.65,1428.9,2388.56,9126.07,48.05,2388.55,396,0
641.68,1583.42,1400.12,2388.03,9068.23,47.5,2388.02,392,199
642.44,1586.09,1398.13,2388.06,9069.07,47.34,2388.03,392,198
641.95,1590.34,1398.64,2388.0,9066.4,47.19,2388.02,393,197
642.54,1587.52,1396.58,2388.05,9059.79,47.52,2388.06,391,196
641.98,1587.03,1400.98,2388.05,9067.6,47.3,2388.05,392,195
642.4,1579.74,1400.36,2388.09,9055.85,47.44,2388.04,393,194
641.76,1583.91,1397.49,2388.06,9069.95,47.26,2388.04,393,193
641.92,1584.7,1404.18,2388.06,9060.12,47.48,2388.04,393,192
642.83,1589.6,1403.85,2388.03,9067.07,47.35,2388.05,391,191
642.64,1589.25,1404.03,2388.08,9057.02,47.45,2388.09,392,190
642.5,1580.24,1399.47,2388.05,9058.92,47.38,2388.06,391,189
641.88,1584.72,1406.79,2388.06,9067.16,47.17,2388.03,392,188
642.45,1587.17,1403.39,2388.03,9055.71,47.29,2388.03,393,187
642.42,1590.6,1405.76,2388.07,9062.06,47.33,2388.04,391,186
642.46,1584.17,1402.75,2388.05,9064.67,47.25,2388.02,393,185
642.88,1591.97,1406.93,2388.0,9066.96,47.31,2388.04,392,184
642.04,1592.89,1403.18,2388.02,9064.97,47.47,2388.07,392,183
642.42,1584.93,1406.36,2388.0,9059.62,47.24,2388.08,393,182
642.11,1589.01,1400.42,2388.05,9069.23,47.4,2388.03,391,181
642.66,1589.01,1399.96,2388.04,9073.2,47.16,2388.05,393,180
641.95,1592.69,1403.89,2388.0,9067.05,47.29,2388.0,393,179
642.58,1591.3,1398.88,2388.1,9065.28,47.38,2388.0,391,178
642.14,1589.13,1402.68,2388.04,9064.62,47.33,2388.02,393,177
642.46,1583.67,1401.1,2388.02,9056.71,47.27,2388.02,392,176
642.75,1583.05,1394.91,2388.03,9067.5,47.42,2388.05,393,175
642.21,1586.99,1402.34,2388.05,9060.49,47.31,2388.05,391,174
642.58,1584.09,1406.46,2388.09,9069.29,47.51,2388.02,394,173
642.2,1586.59,1401.3,2388.06,9063.02,47.39,2388.07,391,172
641.59,1590.26,1398.26,2388.04,9061.58,47.38,2388.1,392,171
642.23,1589.16,1402.74,2388.0,9067.53,47.34,2388.04,394,170
642.69,1583.39,1405.88,2387.96,9055.84,47.52,2388.04,391,169
642.65,1589.93,1391.87,2388.08,9059.98,47.31,2388.06,392,168
642.09,1579.64,1411.49,2388.04,9059.1,47.45,2388.02,391,167
642.82,1586.94,1396.49,2387.97,9060.49,47.28,2388.02,391,166
642.49,1587.6,1403.23,2388.0,9065.85,47.26,2388.06,392,165
642.44,1586.2,1398.29,2388.05,9062.72,47.37,2388.02,391,164
642.16,1590.65,1402.34,2388.02,9059.67,47.27,2388.09,393,163
642.29,1583.95,1401.63,2388.12,9056.43,47.46,2388.06,393,162
642.15,1590.53,1403.93,2388.01,9058.46,47.25,2388.03,391,161
642.51,1585.4,1409.1,2388.06,9055.6,47.32,2388.03,391,160
642.16,1588.63,1406.24,2388.03,9066.66,47.22,2388.08,392,159
642.33,1589.0,1403.92,2388.07,9056.32,47.41,2388.03,392,158
642.4,1583.23,1401.03,2388.03,9063.26,47.1,2388.09,392,157
642.57,1583.3,1404.79,2388.02,9059.74,47.39,2388.04,394,156
642.13,1589.55,1402.59,2388.03,9070.77,47.5,2388.05,391,155
642.73,1591.19,1397.11,2388.06,9062.15,47.29,2388.06,392,154
642.51,1586.68,1405.18,2388.04,9063.06,47.36,2388.06,391,153
642.08,1585.53,1400.88,2388.03,9059.04,47.25,2388.05,392,152
643.25,1588.25,1402.11,2388.06,9049.5,47.42,2387.99,391,151
642.54,1581.97,1402.87,2388.06,9067.23,47.46,2388.06,393,150
642.71,1585.92,1403.72,2388.03,9062.21,47.37,2388.04,394,149
642.55,1582.14,1411.42,2388.07,9059.94,47.32,2388.06,393,148
642.14,1586.74,1405.64,2388.05,9067.23,47.27,2388.04,391,147
642.88,1583.54,1404.45,2388.08,9069.19,47.45,2388.02,392,146
641.98,1577.88,1407.12,2388.03,9068.7,47.39,2388.03,392,145
642.13,1583.73,1406.79,2388.05,9060.87,47.51,2388.05,392,144
642.81,1589.43,1406.0,2388.02,9058.15,47.46,2388.04,391,143
642.79,1590.04,1404.64,2388.1,9053.34,47.48,2388.07,392,142
642.59,1593.34,1403.5,2388.04,9065.09,47.29,2388.06,393,141
642.23,1594.11,1404.44,2388.07,9058.45,47.34,2388.07,391,140
641.43,1588.43,1404.37,2388.01,9068.69,47.31,2388.04,393,139
642.17,1583.7,1402.55,2388.1,9062.49,47.39,2388.02,391,138
642.8,1588.24,1397.01,2388.05,9066.2,47.49,2388.09,392,137
642.53,1589.82,1397.18,2388.02,9061.61,47.32,2388.03,392,136
642.32,1586.0,1401.4,2388.04,9060.65,47.25,2388.03,392,135
642.41,1596.0,1404.58,2388.05,9065.17,47.41,2388.1,392,134
642.78,1588.99,1401.97,2388.02,9059.37,47.34,2388.04,393,133
642.13,1587.61,1406.81,2388.04,9061.11,47.42,2388.08,392,132
642.38,1593.91,1402.22,2388.06,9062.74,47.31,2388.05,392,131
642.08,1583.79,1403.66,2388.02,9061.22,47.12,2388.07,392,130
642.81,1584.72,1401.31,2388.09,9061.5,47.33,2388.08,393,129
641.92,1590.45,1412.17,2388.11,9064.29,47.25,2388.12,393,128
642.43,1588.93,1396.23,2388.1,9067.04,47.38,2388.07,392,127
642.47,1583.0,1403.38,2388.05,9063.57,47.41,2388.05,392,126
642.76,1587.41,1411.23,2388.06,9068.8,47.31,2388.03,394,125
641.86,1591.22,1407.66,2388.01,9065.25,47.3,2388.1,391,124
642.24,1592.38,1402.65,2388.02,9061.22,47.29,2388.05,394,123
642.04,1588.11,1393.5,2388.08,9069.23,47.6,2388.09,391,122
642.31,1594.34,1395.17,2388.01,9064.47,47.3,2388.0,392,121
642.47,1590.77,1401.52,2388.09,9065.76,47.55,2388.12,392,120
642.37,1597.05,1416.41,2388.04,9069.8,47.45,2388.06,393,119
642.74,1591.28,1401.91,2388.01,9060.55,47.38,2387.99,393,118
642.71,1591.12,1406.06,2388.07,9059.07,47.35,2388.04,392,117
642.32,1594.97,1410.0,2388.06,9065.25,47.38,2388.07,392,116
642.9,1589.78,1396.08,2388.07,9063.24,47.44,2388.03,393,115
642.57,1580.79,1406.04,2388.07,9051.13,47.38,2388.06,393,114
642.85,1592.88,1413.86,2388.07,9054.76,47.36,2388.09,394,113
642.69,1592.25,1397.27,2388.01,9064.51,47.22,2388.04,391,112
642.57,1590.94,1407.7,2388.07,9063.92,47.49,2388.07,392,111
642.31,1585.08,1401.32,2388.08,9064.79,47.52,2388.11,393,110
642.62,1592.03,1407.33,2388.1,9067.0,47.42,2388.11,392,109
642.23,1592.17,1403.84,2388.12,9063.85,47.43,2388.11,392,108
642.46,1591.21,1401.47,2388.07,9069.71,47.34,2388.04,395,107
641.77,1595.85,1415.07,2388.05,9068.46,47.44,2388.06,395,106
642.49,1593.02,1406.15,2388.05,9065.71,47.29,2388.01,392,105
642.27,1592.82,1403.76,2388.05,9068.68,47.4,2388.0,392,104
642.73,1583.1,1403.29,2388.05,9064.06,47.46,2388.07,391,103
642.59,1591.1,1406.33,2387.99,9060.68,47.41,2388.05,393,102
642.56,1593.33,1409.46,2388.1,9061.51,47.51,2388.12,394,101
642.21,1589.73,1409.37,2388.06,9061.09,47.36,2388.05,394,100
642.6,1582.39,1398.98,2388.08,9067.18,47.57,2388.06,392,99
642.43,1587.62,1407.15,2388.06,9084.69,47.45,2388.08,393,98
642.63,1579.06,1406.32,2388.06,9066.53,47.44,2388.06,392,97
642.89,1590.63,1404.38,2388.09,9065.42,47.38,2388.05,393,96
642.27,1584.48,1405.56,2388.14,9071.85,47.65,2388.07,393,95
642.58,1583.87,1400.71,2388.08,9063.8,47.33,2388.06,393,94
642.77,1587.25,1410.03,2388.12,9060.25,47.31,2388.04,391,93
643.2,1587.07,1405.89,2388.09,9067.24,47.39,2388.04,392,92
642.18,1585.79,1411.16,2387.97,9066.8,47.41,2388.03,391,91
642.66,1584.84,1410.72,2388.08,9067.54,47.4,2388.11,393,90
642.86,1592.75,1410.83,2388.12,9067.77,47.52,2388.06,393,89
642.94,1589.64,1403.63,2388.06,9063.02,47.48,2388.03,393,88
642.88,1591.99,1408.4,2388.09,9064.42,47.48,2388.07,394,87
642.53,1587.29,1408.15,2388.04,9066.98,47.48,2388.05,394,86
641.87,1582.96,1402.22,2388.06,9072.72,47.62,2388.1,393,85
642.8,1587.11,1409.37,2388.07,9052.78,47.56,2388.1,392,84
643.03,1589.44,1405.14,2388.07,9063.81,47.43,2388.14,390,83
642.83,1589.56,1411.63,2388.08,9060.5,47.52,2388.03,392,82
642.73,1587.16,1407.34,2388.09,9065.63,47.59,2388.1,393,81
642.99,1586.7,1400.66,2388.06,9061.73,47.69,2388.07,394,80
642.32,1590.8,1405.29,2388.04,9063.13,47.62,2388.07,393,79
642.72,1591.06,1408.23,2388.11,9065.52,47.46,2388.07,393,78
642.36,1586.12,1404.98,2388.12,9066.52,47.54,2388.11,393,77
642.76,1591.22,1415.73,2388.04,9062.75,47.41,2388.08,394,76
642.41,1594.03,1408.73,2388.07,9065.42,47.54,2388.1,393,75
642.84,1596.33,1410.61,2388.08,9064.66,47.55,2388.15,392,74
642.88,1588.78,1409.21,2388.13,9059.22,47.66,2388.12,392,73
642.15,1595.85,1413.77,2388.14,9059.77,47.58,2388.07,392,72
642.3,1597.66,1413.78,2388.09,9061.31,47.62,2388.12,394,71
642.93,1592.93,1411.1,2388.18,9062.66,47.44,2388.15,393,70
643.34,1595.64,1409.75,2388.14,9067.73,47.66,2388.11,396,69
642.94,1594.07,1414.15,2388.1,9066.72,47.47,2388.11,394,68
642.4,1588.39,1409.22,2388.11,9065.9,47.57,2388.1,393,67
642.78,1588.78,1418.4,2388.13,9062.65,47.5,2388.1,393,66
642.41,1585.78,1403.79,2388.15,9064.74,47.59,2388.13,393,65
642.64,1594.93,1410.16,2388.09,9064.6,47.66,2388.09,396,64
642.45,1589.87,1411.77,2388.05,9065.01,47.57,2388.1,392,63
642.34,1593.65,1408.22,2388.07,9056.1,47.89,2388.11,394,62
643.11,1591.1,1417.25,2388.04,9065.54,47.5,2388.1,393,61
642.74,1587.72,1413.66,2388.14,9068.07,47.6,2388.11,393,60
642.88,1596.62,1417.33,2388.14,9059.38,47.48,2388.14,393,59
642.79,1596.18,1411.11,2388.1,9063.22,47.5,2388.15,393,58
642.78,1594.91,1411.7,2388.13,9064.06,47.72,2388.12,394,57
642.85,1586.92,1416.6,2388.12,9058.74,47.29,2388.09,393,56
643.24,1588.74,1402.13,2388.14,9068.53,47.58,2388.07,393,55
642.97,1594.34,1409.73,2388.14,9074.22,47.63,2388.14,393,54
642.79,1589.58,1410.96,2388.16,9061.44,47.71,2388.13,394,53
642.73,1597.53,1418.11,2388.14,9065.87,47.69,2388.12,394,52
642.83,1588.88,1412.32,2388.09,9056.42,47.63,2388.1,394,51
642.31,1593.17,1411.59,2388.07,9062.12,47.78,2388.16,394,50
642.86,1592.35,1413.22,2388.08,9072.49,47.61,2388.14,392,49
642.7,1591.61,1419.42,2388.14,9070.68,47.77,2388.15,394,48
643.32,1594.81,1412.97,2388.19,9069.72,47.47,2388.16,394,47
642.86,1592.05,1405.13,2388.13,9063.14,47.83,2388.13,394,46
642.9,1594.51,1410.45,2388.09,9062.7,47.62,2388.1,396,45
642.52,1599.94,1414.87,2388.11,9062.45,47.69,2388.12,395,44
642.96,1589.61,1410.52,2388.17,9067.21,47.73,2388.18,393,43
642.61,1588.47,1414.54,2388.13,9063.54,47.7,2388.1,393,42
643.47,1591.19,1411.71,2388.12,9061.52,47.67,2388.1,395,41
643.59,1598.88,1411.93,2388.14,9061.03,47.54,2388.13,392,40
643.3,1604.9,1418.8,2388.15,9072.39,47.72,2388.15,393,39
642.85,1597.4,1412.1,2388.11,9065.69,47.7,2388.19,395,38
642.66,1598.43,1414.72,2388.14,9065.28,47.64,2388.16,395,37
642.98,1591.97,1419.8,2388.15,9068.59,47.77,2388.17,395,36
642.61,1588.86,1423.17,2388.21,9062.36,47.88,2388.16,394,35
